EXP, timestamp,flowid, srcIP, destIP, protocol, swid,flow_packet_count,packets_in_queue,queue_timedelta,hitter, packet_length
2,1638795835,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 679 ,0 ,241 ,0 ,98 
2,1638795835,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 674 ,0 ,825 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 674 ,0 ,600 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 680 ,0 ,145 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 680 ,0 ,196 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 675 ,0 ,154 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 675 ,0 ,199 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 681 ,0 ,176 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 681 ,0 ,791 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 676 ,0 ,113 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 676 ,0 ,175 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 682 ,0 ,156 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 682 ,0 ,86 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 677 ,0 ,223 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 677 ,0 ,119 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 683 ,0 ,215 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 683 ,0 ,28 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 678 ,0 ,181 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 678 ,0 ,223 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 684 ,0 ,196 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 684 ,0 ,28 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 679 ,0 ,37 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 679 ,0 ,132 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 685 ,0 ,164 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 685 ,0 ,39 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 680 ,0 ,336 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 680 ,0 ,274 ,0 ,134 
2,1638795836,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 686 ,0 ,223 ,0 ,134 
2,1638795836,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 686 ,0 ,30 ,0 ,98 
2,1638795836,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 681 ,0 ,176 ,0 ,98 
2,1638795836,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 681 ,0 ,211 ,0 ,134 
2,1638795837,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 687 ,0 ,327 ,0 ,134 
2,1638795837,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 687 ,0 ,24 ,0 ,98 
2,1638795837,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 682 ,0 ,207 ,0 ,98 
2,1638795837,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 682 ,0 ,245 ,0 ,134 
2,1638795837,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 688 ,0 ,759 ,0 ,134 
2,1638795837,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 688 ,0 ,22 ,0 ,98 
2,1638795837,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 683 ,0 ,349 ,0 ,98 
2,1638795837,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 683 ,0 ,252 ,0 ,134 
2,1638795837,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 689 ,0 ,434 ,0 ,134 
2,1638795837,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 689 ,0 ,21 ,0 ,98 
2,1638795837,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 684 ,0 ,126 ,0 ,98 
2,1638795837,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 684 ,0 ,258 ,0 ,134 
2,1638795837,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 690 ,0 ,180 ,0 ,134 
2,1638795837,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 690 ,0 ,42 ,0 ,98 
2,1638795837,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 685 ,0 ,263 ,0 ,98 
2,1638795837,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 685 ,0 ,135 ,0 ,134 
2,1638795837,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 691 ,0 ,272 ,0 ,134 
2,1638795837,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 691 ,0 ,21 ,0 ,98 
2,1638795837,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 686 ,0 ,194 ,0 ,98 
2,1638795837,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 686 ,0 ,601 ,0 ,134 
2,1638795838,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 692 ,0 ,143 ,0 ,134 
2,1638795838,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 692 ,0 ,56 ,0 ,98 
2,1638795838,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 687 ,0 ,137 ,0 ,134 
2,1638795838,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 687 ,0 ,140 ,0 ,98 
2,1638795838,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 693 ,0 ,295 ,0 ,134 
2,1638795838,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 693 ,0 ,25 ,0 ,98 
2,1638795838,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 688 ,0 ,257 ,0 ,98 
2,1638795838,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 688 ,0 ,147 ,0 ,134 
2,1638795838,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 694 ,0 ,369 ,0 ,134 
2,1638795838,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 694 ,0 ,25 ,0 ,98 
2,1638795838,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 689 ,0 ,324 ,0 ,98 
2,1638795838,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 689 ,0 ,112 ,0 ,134 
2,1638795838,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 695 ,0 ,185 ,0 ,134 
2,1638795838,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 695 ,0 ,28 ,0 ,98 
2,1638795838,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 690 ,0 ,889 ,0 ,98 
2,1638795838,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 690 ,0 ,133 ,0 ,134 
2,1638795838,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 696 ,0 ,147 ,0 ,134 
2,1638795838,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 696 ,0 ,28 ,0 ,98 
2,1638795838,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 691 ,0 ,453 ,0 ,98 
2,1638795838,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 691 ,0 ,180 ,0 ,134 
3,1638795915,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 697 ,0 ,44 ,0 ,134 
3,1638795915,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 697 ,0 ,879 ,0 ,98 
3,1638795915,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 692 ,0 ,200 ,0 ,98 
3,1638795915,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 692 ,0 ,909 ,0 ,134 
3,1638795915,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 698 ,0 ,535 ,0 ,134 
3,1638795915,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 698 ,0 ,200 ,0 ,98 
3,1638795915,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 693 ,0 ,283 ,0 ,98 
3,1638795915,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 693 ,0 ,28 ,0 ,134 
3,1638795915,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 699 ,0 ,495 ,0 ,134 
3,1638795915,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 699 ,0 ,210 ,0 ,98 
3,1638795915,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 694 ,0 ,236 ,0 ,98 
3,1638795915,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 694 ,0 ,42 ,0 ,134 
3,1638795915,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 700 ,0 ,230 ,0 ,134 
3,1638795915,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 700 ,0 ,112 ,0 ,98 
3,1638795915,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 695 ,0 ,867 ,0 ,98 
3,1638795915,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 695 ,0 ,42 ,0 ,134 
3,1638795916,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 701 ,0 ,304 ,0 ,134 
3,1638795916,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 701 ,0 ,109 ,0 ,98 
3,1638795916,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 696 ,0 ,143 ,0 ,98 
3,1638795916,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 696 ,0 ,53 ,0 ,134 
3,1638795916,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 702 ,0 ,149 ,0 ,134 
3,1638795916,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 702 ,0 ,100 ,0 ,98 
3,1638795916,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 697 ,0 ,189 ,0 ,98 
3,1638795916,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 697 ,0 ,38 ,0 ,134 
3,1638795916,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 703 ,1 ,179 ,0 ,134 
3,1638795916,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 703 ,0 ,363 ,0 ,98 
3,1638795916,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 698 ,0 ,188 ,0 ,98 
3,1638795916,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 698 ,0 ,40 ,0 ,134 
3,1638795916,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 704 ,0 ,508 ,0 ,134 
3,1638795916,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 704 ,0 ,511 ,0 ,98 
3,1638795916,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 699 ,0 ,170 ,0 ,98 
3,1638795916,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 699 ,0 ,44 ,0 ,134 
3,1638795916,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 705 ,0 ,226 ,0 ,134 
3,1638795916,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 705 ,0 ,129 ,0 ,98 
3,1638795916,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 700 ,0 ,320 ,0 ,98 
3,1638795916,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 700 ,0 ,321 ,0 ,134 
3,1638795917,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 706 ,0 ,197 ,0 ,134 
3,1638795917,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 706 ,0 ,147 ,0 ,98 
3,1638795917,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 701 ,0 ,189 ,0 ,98 
3,1638795917,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 701 ,0 ,783 ,0 ,134 
3,1638795917,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 707 ,0 ,226 ,0 ,134 
3,1638795917,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 707 ,0 ,108 ,0 ,98 
3,1638795917,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 702 ,0 ,366 ,0 ,98 
3,1638795917,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 702 ,0 ,260 ,0 ,134 
3,1638795917,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 708 ,0 ,231 ,0 ,134 
3,1638795917,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 708 ,0 ,177 ,0 ,98 
3,1638795917,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 703 ,0 ,298 ,0 ,98 
3,1638795917,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 703 ,0 ,832 ,0 ,134 
3,1638795917,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 709 ,0 ,198 ,0 ,134 
3,1638795917,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 709 ,0 ,142 ,0 ,98 
3,1638795917,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 704 ,0 ,257 ,0 ,98 
3,1638795917,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 704 ,0 ,41 ,0 ,134 
3,1638795917,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 710 ,0 ,116 ,0 ,134 
3,1638795917,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 710 ,0 ,230 ,0 ,98 
3,1638795917,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 705 ,0 ,345 ,0 ,98 
3,1638795917,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 705 ,0 ,38 ,0 ,134 
3,1638795917,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 711 ,0 ,182 ,0 ,134 
3,1638795918,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 711 ,0 ,423 ,0 ,98 
3,1638795918,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 706 ,0 ,172 ,0 ,98 
3,1638795918,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 706 ,0 ,35 ,0 ,134 
3,1638795918,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 712 ,0 ,1432 ,0 ,134 
3,1638795918,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 712 ,0 ,157 ,0 ,98 
3,1638795918,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 707 ,0 ,141 ,0 ,98 
3,1638795918,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 707 ,0 ,663 ,0 ,134 
3,1638795918,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 713 ,0 ,1053 ,0 ,134 
3,1638795918,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 713 ,0 ,131 ,0 ,98 
3,1638795918,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 708 ,0 ,137 ,0 ,98 
3,1638795918,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 708 ,0 ,434 ,0 ,134 
3,1638795918,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 714 ,0 ,103 ,0 ,134 
3,1638795918,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 714 ,0 ,108 ,0 ,98 
3,1638795918,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 709 ,0 ,157 ,0 ,98 
3,1638795918,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 709 ,0 ,741 ,0 ,134 
3,1638795918,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 715 ,0 ,290 ,0 ,134 
3,1638795918,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 715 ,0 ,136 ,0 ,98 
3,1638795918,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 710 ,0 ,911 ,0 ,98 
3,1638795918,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 710 ,0 ,143 ,0 ,134 
3,1638795919,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 716 ,0 ,389 ,0 ,134 
3,1638795919,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 716 ,0 ,560 ,0 ,98 
3,1638795919,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 711 ,0 ,211 ,0 ,98 
3,1638795919,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 711 ,0 ,317 ,0 ,134 
3,1638795919,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 717 ,0 ,484 ,0 ,134 
3,1638795919,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 717 ,0 ,105 ,0 ,98 
3,1638795919,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 712 ,0 ,189 ,0 ,98 
3,1638795919,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 712 ,0 ,416 ,0 ,134 
3,1638795919,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 718 ,0 ,289 ,0 ,134 
3,1638795919,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 718 ,0 ,242 ,0 ,98 
3,1638795919,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 713 ,0 ,186 ,0 ,98 
3,1638795919,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 713 ,0 ,190 ,0 ,134 
3,1638795919,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 719 ,0 ,475 ,0 ,134 
3,1638795919,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 719 ,0 ,175 ,0 ,98 
3,1638795919,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 714 ,0 ,119 ,0 ,98 
3,1638795919,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 714 ,0 ,138 ,0 ,134 
3,1638795919,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 720 ,0 ,213 ,0 ,134 
3,1638795919,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 720 ,0 ,205 ,0 ,98 
3,1638795919,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 715 ,0 ,585 ,0 ,98 
3,1638795919,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 715 ,0 ,115 ,0 ,134 
3,1638795920,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 721 ,0 ,1501 ,0 ,134 
3,1638795920,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 721 ,0 ,137 ,0 ,98 
3,1638795920,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 716 ,0 ,195 ,0 ,98 
3,1638795920,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 716 ,0 ,193 ,0 ,134 
3,1638795920,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 722 ,0 ,286 ,0 ,134 
3,1638795920,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 722 ,0 ,63 ,0 ,98 
3,1638795920,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 717 ,0 ,26 ,0 ,134 
3,1638795920,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 717 ,0 ,127 ,0 ,98 
3,1638795920,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 723 ,0 ,211 ,0 ,134 
3,1638795920,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 723 ,0 ,212 ,0 ,98 
3,1638795920,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 718 ,0 ,1120 ,0 ,98 
3,1638795920,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 718 ,0 ,23 ,0 ,134 
3,1638795920,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 724 ,0 ,458 ,0 ,134 
3,1638795920,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 724 ,0 ,510 ,0 ,98 
3,1638795920,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 719 ,0 ,159 ,0 ,98 
3,1638795920,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 719 ,0 ,26 ,0 ,134 
3,1638795920,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 725 ,0 ,395 ,0 ,134 
3,1638795920,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 725 ,0 ,648 ,0 ,98 
3,1638795920,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 720 ,0 ,136 ,0 ,98 
3,1638795920,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 720 ,0 ,42 ,0 ,134 
3,1638795921,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 726 ,0 ,127 ,0 ,134 
3,1638795921,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 726 ,0 ,449 ,0 ,98 
3,1638795921,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 721 ,0 ,254 ,0 ,98 
3,1638795921,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 721 ,0 ,30 ,0 ,134 
3,1638795921,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 727 ,0 ,162 ,0 ,134 
3,1638795921,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 727 ,0 ,495 ,0 ,98 
3,1638795921,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 722 ,0 ,288 ,0 ,98 
3,1638795921,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 722 ,0 ,90 ,0 ,134 
3,1638795921,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 728 ,0 ,259 ,0 ,134 
3,1638795921,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 728 ,0 ,156 ,0 ,98 
3,1638795921,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 723 ,0 ,133 ,0 ,98 
3,1638795921,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 723 ,0 ,31 ,0 ,134 
3,1638795921,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 729 ,0 ,356 ,0 ,134 
3,1638795921,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 729 ,0 ,515 ,0 ,98 
3,1638795921,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 724 ,0 ,366 ,0 ,98 
3,1638795921,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 724 ,0 ,54 ,0 ,134 
3,1638795921,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 730 ,0 ,503 ,0 ,134 
3,1638795921,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 730 ,0 ,26 ,0 ,98 
3,1638795921,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 725 ,0 ,633 ,0 ,98 
3,1638795921,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 725 ,0 ,47 ,0 ,134 
3,1638795922,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 731 ,0 ,31 ,0 ,134 
3,1638795922,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 731 ,0 ,28 ,0 ,98 
3,1638795922,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 726 ,0 ,306 ,0 ,98 
3,1638795922,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 726 ,0 ,1275 ,0 ,134 
3,1638795922,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 732 ,0 ,27 ,0 ,134 
3,1638795922,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 732 ,0 ,217 ,0 ,98 
3,1638795922,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 727 ,0 ,166 ,0 ,98 
3,1638795922,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 727 ,0 ,619 ,0 ,134 
3,1638795922,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 733 ,0 ,35 ,0 ,134 
3,1638795922,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 733 ,0 ,170 ,0 ,98 
3,1638795922,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 734 ,0 ,241 ,0 ,134 
3,1638795922,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 734 ,0 ,29 ,0 ,98 
3,1638795922,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 728 ,0 ,302 ,0 ,98 
3,1638795922,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 728 ,0 ,303 ,0 ,134 
3,1638795922,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 735 ,0 ,614 ,0 ,134 
3,1638795922,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 735 ,0 ,253 ,0 ,98 
3,1638795922,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 729 ,0 ,190 ,0 ,98 
3,1638795922,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 729 ,0 ,309 ,0 ,134 
3,1638795923,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 736 ,0 ,210 ,0 ,134 
3,1638795923,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 736 ,0 ,437 ,0 ,98 
3,1638795923,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 730 ,0 ,195 ,0 ,98 
3,1638795923,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 730 ,0 ,645 ,0 ,134 
3,1638795923,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 737 ,0 ,212 ,0 ,134 
3,1638795923,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 737 ,0 ,112 ,0 ,98 
3,1638795923,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 731 ,0 ,622 ,0 ,98 
3,1638795923,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 731 ,0 ,311 ,0 ,134 
3,1638795923,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 738 ,0 ,33 ,0 ,134 
3,1638795923,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 738 ,0 ,530 ,0 ,98 
3,1638795923,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 732 ,0 ,2002 ,0 ,98 
3,1638795923,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 732 ,0 ,340 ,0 ,134 
3,1638795923,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 739 ,0 ,29 ,0 ,134 
3,1638795923,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 739 ,0 ,121 ,0 ,98 
3,1638795924,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 733 ,0 ,166 ,0 ,98 
